start	end	text
4338000	4339000	东西在
4341000	4342000	在后面才会有
4342000	4344000	有这个作弊的事情
4344000	4346000	然后我们再做
4346000	4348000	因为活动做得多了
4348000	4349000	名声就好了
4349000	4350000	跟做IP似的
4350000	4352000	它只是个品牌IP
4352000	4354000	我们当时就组织
4354000	4356000	下面的那些网吧一起开会
4356000	4357000	所以我才为什么
4357000	4358000	我铺得比较快
4358000	4359000	能铺那么多
4359000	4361000	那核心地点还是有
4361000	4363000	品牌配输的
4363000	4365000	你就是最大的
4365000	4366000	然后大家都知道
4366000	4368000	那我们召集开
4368000	4370000	网吧的大会的时候
4370000	4371000	就容易了
4372000	4373000	对
4373000	4374000	我召集一下
4374000	4375000	很多人愿意来
4376000	4377000	对吧
4377000	4379000	因为大家都想学习最好的
4379000	4380000	但是他们学不到的
4381000	4382000	真的学不到精华的
4383000	4385000	精华就是你要做的事情
4385000	4386000	就第一
4386000	4387000	你投的最重最好
4392000	4395000	不会每个人去投那么重的东西
4397000	4399000	做生意就是这样
4399000	4400000	你要么做第一
4400000	4402000	全部够就做唯一
4402000	4404000	大家知道只有你有的事情
4409000	4411000	就像我们在做游戏
4411000	4412000	游戏这一个
4412000	4414000	他们不会去找
4414000	4416000	那个抖音合作的
4416000	4417000	知道我的
4417000	4418000	就不会找抖音合作
4418000	4419000	游戏发行了
4420000	4422000	那个RPG的游戏发行
4422000	4423000	他只会来找我
4423000	4426000	因为我的都是代IP的流量
4426000	4429000	并且有主播宣传
4429000	4432000	一般的一个新的游戏
4432000	4434000	开发出来RPG那种
4434000	4436000	差不多有200-800万左右的
4436000	4438000	市场宣传的费用
4438000	4440000	那这一个一趟要么给抖音
4440000	4441000	要么就给我
4443000	4445000	主要是看的是效果
4446000	4448000	我们有代IP的流量
4448000	4449000	还有一个
4449000	4451000	我们有代IP的流量
4451000	4453000	还有一个主播
4453000	4455000	一堆主播帮他做宣传
4455000	4456000	宣发
4456000	4457000	有背书
4458000	4460000	主播信任背书是一块
4460000	4462000	精准的人群是一块
4462000	4464000	你到抖音上面去投流
4464000	4465000	都是乱打
4465000	4467000	他没有精准的食欲能
4467000	4468000	去做这个事情
4468000	4469000	也不信任
4469000	4470000	对 他就不一样
4470000	4471000	所以我们
4471000	4472000	知道的
4472000	4474000	但我们也不会乱接的
4474000	4476000	知道的彩劫很佛系
4476000	4477000	没有去拖市场
4477000	4478000	忙不过来
4478000	4482000	现在就是都不拖市场
4482000	4484000	我们也不需要拖市场
4484000	4486000	就可能就平常聊聊天
4486000	4487000	聊聊天就有了
4490000	4491000	你市场能源
4491000	4493000	他们也搞不定
4493000	4494000	你市场能源
4494000	4496000	让他去跟那个游戏公司
4496000	4497000	咬
4497000	4498000	那周期很多
4498000	4500000	他会不认识你的
4500000	4502000	他就会考核很多事情
4502000	4503000	你这个效果怎么样
4503000	4505000	我阶段性测试一下
4505000	4506000	我给你阶段性测试
4506000	4507000	我发一下的话
4507000	4509000	几十万的触达
4509000	4510000	就直接到了
4510000	4512000	一个能给你产多少钱
4512000	4513000	你自己都知道
4513000	4515000	就是会多很多
4515000	4516000	沟通成本
4516000	4518000	和执行成本在这个里面
4518000	4519000	对
4520000	4521000	就生意就这样
4521000	4523000	做熟了就是简单了
4524000	4526000	你做唯一的事情
4526000	4528000	让大家都知道的事情
4528000	4529000	那就简单了
4532000	4534000	就像我们开社会不一样
4534000	4535000	我社会上面
4535000	4536000	我社会上面
4536000	4538000	都把所有打法给大家全部公开了
4538000	4540000	你们每天在看
4540000	4542000	我都很明确的
4542000	4543000	怎么样去做
4543000	4544000	听着听着你们自己
4544000	4546000	懂得执行的自己去做
4546000	4547000	就可以了
4547000	4548000	那自己觉得能力不够
4548000	4549000	就加入我们来做
4549000	4550000	就完了
4551000	4553000	无非就这一点
4553000	4554000	都全程公开了
4554000	4555000	受也是一样的
4555000	4556000	只是我
4556000	4558000	我们现在每天都在分享
4558000	4559000	那分享久了
4559000	4560000	大家觉得这个事情能做
4560000	4561000	那就
4561000	4563000	说服成本会越来越低
4563000	4564000	解释成本也会越来越低
4566000	4567000	对吧
4568000	4569000	会有筛选出一帮优秀的人
4569000	4570000	出来的
4571000	4573000	所以刚刚那个管理
4573000	4574000	还在问我
4574000	4576000	为什么能坚持做这个事情
4576000	4578000	动力来源是什么
4578000	4580000	就是我知道这个事情做了
4580000	4582000	一定会有结果
4583000	4584000	对吧
4584000	4585000	那有多大的结果
4585000	4586000	咱们不知道
4586000	4588000	但是它一定会有结果
4588000	4589000	那我就会去做
4589000	4591000	那做的过程当中
4591000	4592000	我知道自己怎么
4592000	4595000	给自己制定理成碑
4596000	4597000	对吧
4598000	4599000	那制定理成碑的时候
4599000	4600000	阶段先完成理成碑
4600000	4602000	立所人机的事情
4602000	4603000	那么你就会继续往下
4603000	4605000	团队也会继续往下
4607000	4609000	这个就是秘诀
4612000	4614000	大家都可以上来分享
4614000	4615000	聊聊天
4617000	4618000	也可以问问题
4618000	4619000	没有
4619000	4620000	我就比比一下
4620000	4621000	这些事情
4622000	4623000	我可以问你
4623000	4624000	我可以问你
4624000	4625000	我可以问你
4625000	4626000	我可以问你
4626000	4627000	我可以问你
4627000	4628000	我可以问你
4628000	4629000	我可以问你
4629000	4630000	我可以问你
4630000	4631000	我可以问你
4631000	4632000	我可以问你
4632000	4633000	我可以问你
4633000	4634000	我可以问你
4634000	4635000	我可以问你
4635000	4636000	我可以问你
4636000	4637000	我可以问你
4637000	4638000	我可以问你
4638000	4639000	我可以问你
4639000	4640000	我可以问你
4640000	4641000	我可以问你
4641000	4642000	我可以问你
4642000	4643000	我可以问你
4643000	4644000	我可以问你
4644000	4645000	我可以问你
4645000	4646000	我可以问你
4646000	4647000	我可以问你
4647000	4648000	我可以问你
4648000	4649000	我可以问你
4649000	4650000	我可以问你
4650000	4651000	我可以问你
4651000	4652000	我可以问你
4652000	4653000	我可以问你
4653000	4654000	我可以问你
4654000	4655000	我可以问你
4655000	4656000	我可以问你
4656000	4657000	我可以问你
4657000	4658000	我可以问你
4658000	4659000	我可以问你
4659000	4660000	我可以问你
4660000	4661000	我可以问你
4661000	4662000	我可以问你
4662000	4663000	我可以问你
4663000	4664000	我可以问你
4664000	4665000	我可以问你
4665000	4666000	我可以问你
4666000	4667000	我可以问你
4667000	4668000	我可以问你
4668000	4669000	我可以问你
4669000	4670000	我可以问你
4670000	4671000	我可以问你
4671000	4672000	我可以问你
4672000	4673000	我可以问你
4673000	4674000	我可以问你
4674000	4675000	我可以问你
4675000	4676000	我可以问你
4676000	4677000	我可以问你
4677000	4678000	我可以问你
4678000	4679000	我可以问你
4679000	4680000	我可以问你
4680000	4681000	我可以问你
4681000	4682000	我可以问你
4682000	4683000	我可以问你
4683000	4684000	我可以问你
4684000	4685000	我可以问你
4685000	4686000	我可以问你
4686000	4687000	我可以问你
4687000	4688000	我可以问你
4688000	4689000	我可以问你
4689000	4690000	我可以问你
4690000	4691000	我可以问你
4691000	4692000	我可以问你
4692000	4693000	我可以问你
4693000	4694000	我可以问你
4694000	4695000	我可以问你
4695000	4696000	我可以问你
4696000	4697000	我可以问你
4697000	4698000	我可以问你
4698000	4699000	我可以问你
4699000	4700000	我可以问你
4700000	4701000	我可以问你
4701000	4702000	我可以问你
4702000	4703000	我可以问你
4703000	4704000	我可以问你
4704000	4705000	我可以问你
4705000	4706000	我可以问你
4706000	4707000	我可以问你
4707000	4708000	我可以问你
4708000	4709000	我可以问你
4709000	4710000	我可以问你
4710000	4711000	我可以问你
4711000	4712000	我可以问你
4712000	4713000	我可以问你
4713000	4714000	我可以问你
4714000	4715000	我可以问你
4715000	4716000	我可以问你
4716000	4717000	我可以问你
4717000	4718000	我可以问你
4718000	4719000	我可以问你
4719000	4720000	我可以问你
4720000	4721000	我可以问你
4721000	4722000	我可以问你
4722000	4723000	我可以问你
4723000	4724000	我可以问你
4724000	4725000	我可以问你
4725000	4726000	我可以问你
4726000	4727000	我可以问你
4727000	4728000	我可以问你
4728000	4729000	我可以问你
4729000	4730000	我可以问你
4730000	4731000	我可以问你
4731000	4732000	我可以问你
4732000	4733000	我可以问你
4733000	4734000	我可以问你
4734000	4735000	我可以问你
4735000	4736000	我可以问你
4736000	4737000	我可以问你
4737000	4739000	有些东西是社会上共识的
4739000	4740000	那这个是
4740000	4743000	你觉得我王八是当地的联索是吧
4743000	4744000	做了很多年
4745000	4746000	我没有开网吧
4746000	4748000	我是今年要铺线下
4748000	4749000	但是我很熟悉
4749000	4751000	因为我身边的朋友
4751000	4753000	他已经一千家家门了
4755000	4756000	我本来要跟他合作的
4756000	4757000	我只有两个选择
4757000	4758000	要么跟他合作
4758000	4759000	要么我自己干
4760000	4761000	那跟他合作的话
4761000	4763000	要看合作的情况
4763000	4764000	我们最近都在撮合
4764000	4766000	撮合起来就合作
4766000	4767000	撮合不起来
4767000	4769000	我第二条曲线就自己干
4772000	4773000	就这种
4773000	4775000	这个就是那个
4775000	4777000	第一个情况
4777000	4781000	你自己在行业内的认知
4781000	4783000	和相应的资源匹配的情况下
4783000	4785000	你去创造出一条
4785000	4788000	你相对容易拿第一的事情
4788000	4791000	第二个事情的话就是普遍
4791000	4793000	那个市面上已经存在的行业
4793000	4796000	你怎么样去做到第一
4796000	4799000	那这个的话是相对难很多的
4799000	4801000	他取决你选择的一个赛道
4801000	4804000	比如你要开一个
4804000	4806000	你要看你自己的资源
4806000	4808000	你要开一个
4808000	4811000	本地的AI的培训机构
4811000	4812000	那你如果
4812000	4814000	你AI的培训机构
4814000	4815000	你有一些
4815000	4817000	你当地还没有
4817000	4820000	AI化的给小孩子
4820000	4822000	亲子的AI培训机构的话
4822000	4824000	那你就是去
4824000	4825000	你有相应的资源
4825000	4828000	并且你从业了很多年的教育
4828000	4831000	并且你有相应的学校的
4831000	4833000	那个合作方式和你以前开过教育机构
4833000	4836000	你就很容易来做这个新的概念的
4836000	4838000	那个AI培训的
4838000	4841000	第一的一个东西
4841000	4842000	相对会简单
4842000	4844000	再另外一个维度的话就是你
4844000	4846000	自己的一个新毛
4846000	4848000	那这个要很努力
4848000	4851000	就是我一开始做这个事情
4851000	4852000	我有这么多的经验
4852000	4853000	这么多的资源
4853000	4857000	和我这么多的那个
4857000	4859000	动力的时候
4859000	4861000	那我是
4861000	4863000	我已经是第一了
4863000	4864000	你就想的是
4864000	4865000	你已经是第一
4865000	4867000	带着你已经是第一的状态
4867000	4868000	去做这个事情
4868000	4870000	然后慢慢朝着这个目标走
4870000	4871000	这个是目标制的
4871000	4872000	但这个很辛苦
4872000	4874000	没那么容易
4874000	4877000	所以它有很多的维度的
4877000	4879000	要么就实力足够
4879000	4882000	看你怎么去定位你自己的一个事情
4887000	4890000	大家也可以问你续节的事情
4890000	4892000	就是能不能分享一个
4892000	4893000	就是说
4893000	4894000	就是一个案例
4894000	4897000	就是你亲身操刀的这个
4897000	4900000	从刚开始做到第一的这个
4900000	4903000	这个过程能分享吗
4903000	4904000	那太多了
4904000	4905000	我分享说
4905000	4907000	分享点大家都能做的事情
4907000	4908000	不然有很多事情
4908000	4911000	是没有相当的资源做不了
4911000	4913000	我说一两个就知道
4913000	4916000	大家都小时候都是
4916000	4918000	就读书的时候都有运动会
4918000	4920000	对吧 现在都有
4920000	4923000	运动会我拿了九块金牌
4923000	4925000	那这个运动会
4925000	4927000	为什么我能拿第一
4927000	4928000	我当时想的
4928000	4929000	只有一个心法没其他的
4929000	4930000	就一招
4930000	4931000	我现在交给我小孩
4931000	4933000	小孩也是经常拿第一的
4933000	4934000	他就一招
4934000	4937000	就是我上起跑线的那一刻
4937000	4940000	我想的我已经是最厉害的了
4940000	4942000	其他的绝对是
4942000	4945000	比不过我的
4945000	4946000	这个是心法
4946000	4948000	那我自己
4948000	4950000	给自己下这个新毛的时候
